word	C	count	sigma_nor
emplois-d’	102.572540347	245	7.39332302385
intercommunal	101.308445042	492	5.50505665793
ressources-d’	101.229542316	242	7.34688856603
quarti	100.663968104	2216	3.13010757958
cinem	99.028210807	1318	3.71139313732
left	98.4323009356	169	8.32018549381
rhin	96.5249955575	286	6.58497273655
chypriot	95.7795388764	146	8.62944511689
commune-et	95.2624249716	261	6.75977147849
territoir	94.8852841165	3079	2.70491793358
maison	94.0507705337	4196	2.44858740252
anim	93.8396628758	1581	3.34785383349
mair	93.3181304612	2009	3.07316144145
dépôt	92.7964586174	1620	3.29386470754
estonien	92.7662217479	219	7.10012127963
architect	92.7279567106	1540	3.35043828171
institut-national	92.5709898288	232	6.92188567607
pai	92.4361685493	2886	2.71525484422
architectur	92.2167432762	1863	3.12686006933
duc	91.7818105237	1056	3.80393047961
gouvern	91.6460507793	3745	2.49377948891
esclav	90.8187479265	612	4.6291722858
bancair	90.8162491091	1028	3.81148236544
boulevard	90.5515937742	608	4.63014243152
entrepris	90.2503894217	3740	2.47200374199
product	90.1593827543	3458	2.52904438381
coloc	89.6289600188	341	5.7632682417
parc	88.8652972261	1904	3.02751213218
commune-français	88.4495887449	406	5.31892377442
taxe-d’	87.9377177157	240	6.53465775273
fil	87.5666050558	3083	2.57236090752
études-économ	86.3760008057	235	6.49130603442
lign	86.1747644443	4314	2.30904050253
locatair	86.0150395522	912	3.82482223632
the	85.7009754343	1776	3.02398450343
archives-photograph	85.6967800819	200	6.88357539723
guerr	84.7711091426	3462	2.43680983008
taxe-additionnel	84.4592550309	261	6.10593928463
bouclier-fiscal	83.956692418	123	8.24182254125
bailleur	83.9178601373	465	4.83541384025
styl	83.1976743927	1340	3.25918397396
propriet	82.8971859865	2894	2.53607852928
patrimoine-architectural	82.6485218191	205	6.60779878546
île	82.0951872986	1849	2.90043091283
inventaire-général	82.030102135	210	6.50230852918
dollar	81.9944442856	1360	3.21022572468
scen	81.6855047524	1436	3.14339753863
situ	80.4012843484	4524	2.19273631898
franc	80.1851194823	7069	1.95224616732
mus	79.5938593577	1375	3.13386437453
servic	78.8672621073	4960	2.11754707007
bailliag	78.4916596166	466	4.5834476313
débiteur	78.2869185016	533	4.34709940329
metr	78.1859450646	1551	2.97470221792
façad	78.1645052989	935	3.53551868093
piec	77.739553432	2112	2.68459975517
mathbf	77.6002039743	84	8.96526034204
construir	77.4233008932	3574	2.2915993397
série-télévis	77.3131343145	471	4.5112662636
amour	77.3107782543	811	3.6899452912
nant	76.9875798008	464	4.52210029474
urban	76.8278685744	1035	3.37025142614
lac	76.7142175139	971	3.44249619602
croton	76.6559802066	137	7.28816125488
taxe-d	76.5548004887	284	5.44339836664
brevet	75.7373446606	676	3.88196680338
commander	75.6905161713	264	5.55019411402
filial	75.4945648074	740	3.74782584503
personnag	75.2519839783	1279	3.09097596908
nobless	75.1754386434	840	3.57073335438
administr	75.1033198572	4063	2.17538838168
national	74.9807786721	5599	2.00019028128
hôtel	74.9038324279	1436	2.96536229478
societ	74.8886951828	5278	2.02879636561
sit	74.8850739775	3575	2.24906814182
provinc	74.8052500559	1734	2.78764952957
ser	74.5158999374	2451	2.49961452736
royal	74.3597012042	1512	2.90186589578
salon	73.9579149298	740	3.69185417493
bolchevik	73.9564931713	148	6.85140420694
sud	73.5751140767	2561	2.4487151344
pay	73.4064257556	5387	1.99820579998
terr	73.400830428	2720	2.40264420213
armé	73.3601196306	1841	2.7017927528
capital	73.0906812473	3012	2.32764762774
empereur	73.0132773572	1047	3.23970914821
cotisation-fonci	72.8883229639	282	5.24475307585
kilometr	72.8636845089	1874	2.67543657879
région-grand	72.7918251829	213	5.84896488593
mathcal	72.5859602143	78	8.70075594227
syntagm	72.5740063024	100	7.88291059209
palestinien	72.5537695382	215	5.81160830996
cur	72.3403626076	517	4.13907570781
commune-depuis	72.2410867224	401	4.54811166397
match	72.231728945	498	4.19222648901
festival	72.1839968704	502	4.17767344083
monu	72.1236356347	1049	3.21031769292
roman	72.0960690247	1289	2.99553109968
polit	72.0912055468	4584	2.06242720486
bai	72.0840233702	679	3.73688566154
and	71.9353767248	1946	2.62342183238
commune-compt	71.5252295232	413	4.46290568671
prix	71.1098589352	2926	2.31039986931
jardin	70.8880712361	976	3.25116883755
population-effectu	70.6726457852	396	4.49222840854
réassur	70.6497826129	156	6.45308669764
prêt	70.6194183693	2097	2.53566831104
information-annuel	70.4701925232	392	4.49943334247
théâtr	70.3302536522	1143	3.06585418975
fond	70.2998875774	5599	1.93773380012
républicain	70.2985264742	848	3.39264758539
moteur	70.1997211403	734	3.56521108491
pap	69.921643024	972	3.22496120888
abbé	69.7788400176	529	3.99404638951
interpol	69.6387362761	383	4.49733058665
recensement-port	69.449709707	380	4.50116803681
étant-qu	69.4176556994	380	4.49955028111
exhaustif-entr	69.2925540263	379	4.49770756063
années-intermédiair	69.2925540263	379	4.49770756063
moin	69.0931930522	452	4.2012452927
fédéral	68.9146260982	1232	2.95057760511
pouvoir	68.5397211345	10394	1.67150627157
artist	68.2870279174	1413	2.80603807092
élect	67.9068488105	1451	2.77252899337
équip	67.4558937336	2026	2.49214298259
militair	67.2239994773	2027	2.48664665243
musiqu	67.1793439561	1210	2.9184498152
templi	67.083261095	250	5.13891611775
canton	66.7820473064	1065	3.03127124476
édific	66.5434228196	1039	3.04886188838
hypothécair	66.383422005	389	4.30859350812
club	66.2773954823	882	3.21241709262
irak	66.0951266297	141	6.34809246014
system	66.0792249818	3155	2.17286254524
milliard	65.9520349545	1105	2.96980452856
municipal	65.775576077	1605	2.63317054717
comptabl	65.454993958	630	3.57803322255
premier-recens	65.4372675252	380	4.29866133963
crédit-bail	65.2514032197	205	5.42585122669
mort	65.1804294996	2887	2.20913306119
cistercien	65.1727916305	288	4.75659754164
région	65.1260590387	3144	2.15794797645
écol	64.9737795471	2099	2.41217424247
subprim	64.910075869	274	4.83223578413
copropriet	64.8093490843	381	4.26280535782
regl	64.8027733306	2713	2.23986358412
cocaïn	64.5512597149	117	6.69524305142
évolution-du	64.5079229516	404	4.15644232571
congres	64.3683892932	896	3.13203128326
construct	64.3326233019	3039	2.16332750092
tour	64.2061646454	2205	2.36175585175
surnumérair	64.1291625703	127	6.44735832451
euros	63.6711605825	1055	2.94562667233
chevali	63.5584626157	739	3.31459784639
ministère-franc	63.5468720383	228	5.09705989291
républ	63.476460195	1727	2.51983586258
français-inconnu	63.3918825241	71	8.00946019624
chanteur	63.2384107158	509	3.76473681341
royaum	63.2227480677	1207	2.80760520642
vassal	63.1748319149	322	4.4504397156
réassureur	63.0776523422	68	8.10857474918
million	63.0319697996	2494	2.25749341003
avenu	62.7859063793	769	3.24213092372
territoires-communal	62.7242111699	395	4.10284779334
shogun	62.6223956358	82	7.49428258151
courts-métrag	62.4552963382	150	5.90892573673
station	62.2750183157	1202	2.78414815781
nord	62.2385087316	2676	2.19893720269
réalis	61.8321699544	4346	1.93571461671
émiss	61.7229803498	1000	2.93656473311
ministr	61.474446494	1565	2.54552487705
indien	61.3487547557	747	3.22226141818
saint	61.0166645917	845	3.08012890007
liquid	60.8509628121	659	3.34419800124
rent	60.8491050689	579	3.49767807316
jug	60.6271360831	2208	2.28494198255
communaut	60.4775862822	2085	2.3187766749
eau	60.4297667625	2196	2.28422771099
clerg	60.1620023229	574	3.4799551871
fill	59.9767952679	1234	2.69608004242
djihad	59.8959060428	157	5.60775729569
duch	59.7922464157	377	4.02537372337
extrapol	59.6979872863	383	3.99753810896
nombre-d	59.5170532508	431	3.82173535569
longs-métrag	59.4475035434	173	5.36902380438
résidence-officiel	59.4174710395	188	5.19849246066
amérindien	59.2711785734	330	4.19877689863
tribu	59.073494813	306	4.30650349606
det	58.9205176948	959	2.88714707365
march	58.5672550064	2892	2.08546781866
articl	58.5539043824	3268	2.021202224
famill	58.5193901742	3008	2.0635725507
financi	58.4766972889	2608	2.14094283884
rock	58.4283034022	329	4.15785389163
réform	58.2609333216	1464	2.51389903319
anné	58.175032876	8581	1.62714160615
impérial	58.1309626855	778	3.06390811498
repose-désorm	58.1255926483	399	3.86104505381
social	58.1191067273	3167	2.02957211933
épiscopalien	57.9081735755	88	6.81647687682
départemental	57.4272834724	631	3.25980115273
vot	57.3426695576	1557	2.4452491782
agricol	57.1508207738	1270	2.59328517868
guitar	57.0432406241	207	4.85037646303
droit	56.7066168562	2061	2.24362930685
oléoduc	56.3066639987	160	5.29274334722
exploit	56.1071244918	2294	2.16673972701
édit	56.0810129877	2576	2.10091189407
chant	56.0213198834	497	3.47757554588
publicité-fonci	55.947417047	260	4.38657120698
projet	55.8413331287	3411	1.95333810516
var	55.7359380182	97	6.35627793207
taxe-professionnel	55.6951274021	176	5.05963218104
propriétair	55.6227206826	2177	2.18712782466
inflat	55.2583784106	319	4.03115691812
russ	55.1431358848	725	3.02683399793
religi	55.0866543289	1316	2.50890174372
oper	54.9274701765	2639	2.0653827336
client	54.8565047718	838	2.87761848446
paroiss	54.8349925711	657	3.11536922159
états-général	54.8023097086	148	5.3333265882
harmonic	54.7038717991	86	6.55086040351
esclavag	54.5921872882	373	3.77624460664
cadastr	54.2884286688	304	4.04789913846
ouest	54.1176469226	1277	2.50456557701
sen	54.1085530461	1924	2.22782673347
cas	54.0998022985	3318	1.93638485316
emprunteur	53.9423502404	366	3.76846732413
univers	53.7869321375	1617	2.33040862979
gestion	53.4016551701	1893	2.22158150197
cinq-an	53.3535816425	1025	2.65349816654
art	53.3401437019	1979	2.19356763237
langu	53.207203107	1336	2.44654553706
libre-servic	53.1135825736	170	4.93491993261
cour	52.994109882	6356	1.66352560334
cinéma-américain	52.9380688047	144	5.23952060371
meubl	52.9290346804	694	2.98758355567
tour-résident	52.8762471735	97	6.08067353232
taux-d	52.7493143834	368	3.70000396502
télévis	52.5557514646	963	2.6796714173
compagn	52.5320193655	1876	2.20706559762
menchevik	52.5123757957	58	7.33828888719
utilis	52.3650510463	4791	1.75483542115
hollywood	52.3415844023	284	4.03634874857
group	52.1467695499	3387	1.89336793618
acte	52.1148843064	1743	2.2419548169
titr	51.8117244899	3933	1.82398825455
conserv	51.7121309314	3139	1.92007691597
produit	51.6807423874	2122	2.11705007235
vent	51.240848081	2194	2.08933767307
déput	51.1394795884	1243	2.44080445166
attentat	51.0773724522	490	3.27435382806
belg	50.9243104396	839	2.74187675317
tuyer	50.7187272403	71	6.60398053475
insign	50.6394861648	249	4.12890164768
zon	50.5256607204	2176	2.0785267489
assur	50.2832838619	3103	1.89978937448
réseau	50.2828780379	1921	2.1418434902
femm	50.24554648	1876	2.15449289962
risqu	50.1327421573	1660	2.22393530698
prieur	50.1128127046	399	3.46612482498
séries-télévis	50.0916125168	196	4.46907831439
mobili	50.0347472397	757	2.80025130793
sénéchauss	49.8054102682	204	4.3843176839
site-officiel	49.7864987308	311	3.76421938916
intérêt	49.6773471634	2210	2.05227441438
annonc	49.5426225224	1791	2.1648145237
évêqu	49.5395158839	708	2.84200576668
orgu	49.3921408678	248	4.05757039154
tournag	49.295907538	364	3.5363746985
consomm	49.1975952152	1179	2.42274696718
rez-de-chauss	48.9940169578	357	3.54464640175
droit-réel	48.9713327525	178	4.54952465692
sécurité-national	48.9319640733	72	6.37254253982
escali	48.890053026	442	3.28902748984
terror	48.8818372062	399	3.40545460454
située-dan	48.7229390221	711	2.80784970282
avocat	48.5154239944	978	2.53864915249
régim	48.3590892376	1618	2.19569211363
notair	48.2726181063	536	3.05713106774
baroqu	48.2403734474	378	3.43697064599
contrôl	48.2392834408	2294	2.00303743104
billet	48.166688712	531	3.0620362746
démocrat	47.8684799796	910	2.57302251408
mott	47.8345481934	139	4.89345773355
acteur	47.7663487879	1345	2.2942034735
publiqu	47.660032722	2965	1.87233869912
banques-central	47.6211966448	154	4.69480062952
gag	47.6179903039	418	3.29077831531
travail	47.5998529794	3737	1.77648470899
enfant	47.5871124402	1924	2.07974883622
gouverneur	47.499986745	780	2.68398113766
list	47.4183505955	2282	1.98852836542
noir	47.1441944825	1214	2.34373972066
titris	47.1126300178	164	4.54886181511
colon	47.056985957	1119	2.39636259443
états-un	47.0243002199	1301	2.29522024059
diffus	46.9320016883	1123	2.39019771089
professionnel	46.7931342066	1476	2.21080452432
véhicul	46.7835624581	795	2.64308510617
islam	46.4464797825	450	3.15553748254
anglais	46.4237522376	1994	2.03481959661
financ	46.3705613363	2082	2.0117134524
colocation-avec	46.3598246899	80	5.85638339014
candidat	46.1650652142	963	2.47523714044
homm	46.1436838476	2683	1.88759483271
monaster	45.9093158562	507	3.01017659191
québécois	45.8731521982	433	3.16918200711
imposit	45.8613115271	547	2.93491943358
investisseur	45.8370202614	515	2.99171893591
britann	45.8166646069	1243	2.29071388039
joueur	45.7810928344	515	2.98928521979
commerc	45.7469577058	1934	2.03529941265
même-strat	45.6735857421	83	5.70609520947
ami	45.5641304485	1036	2.40446090433
bureau	45.5513052494	1668	2.10935541069
ancien	45.4614001555	5075	1.63674539883
musical	45.4188594755	513	2.97727676875
actionnair	45.3914514055	456	3.092950559
justic	45.3185305678	1353	2.22422635128
septembr	45.2980332093	2995	1.82494069031
long-métrag	45.163789007	166	4.38234751686
soviet	45.1424624621	481	3.02799045082
serveur	45.1112378568	220	3.95649648531
leas	45.0700826441	55	6.56176194864
bulle-immobili	45.0263231762	146	4.58122387679
sûret	45.0120698034	418	3.16521830728
mer	44.8473012097	1840	2.04032214808
juin	44.7071978637	3211	1.78645618534
siecl	44.6953737035	2221	1.94434623853
inégal	44.650922499	451	3.06983962935
princ	44.5473682958	928	2.44970914239
transport	44.5136261089	1685	2.07862830007
ordre	44.4115120013	2524	1.88058852939
turbin	44.389617595	128	4.75334100095
zone-euro	44.3100703824	207	3.9892871524
viand	44.1063517298	390	3.19426263819
opérationnel	44.0832159211	431	3.08910845636
granulat	44.0580100015	66	6.02388087406
dans	44.0530425598	364	3.26618155745
ail	44.022812124	590	2.78972570401
général	43.9779869968	4421	1.65977899681
tramway	43.9389755922	332	3.3632372699
right	43.8903617122	135	4.62040291718
colocatair	43.7998768296	153	4.4079227407
cathol	43.7835926524	783	2.54914880123
urbain	43.6982060276	1426	2.15011130485
épargn	43.6910678535	748	2.58102257093
rémuner	43.6808455731	574	2.79986604589
parisien	43.6726997615	641	2.70478753543
ratio	43.5465196542	271	3.58277710985
octobr	43.5096410039	2950	1.79833952524
vendeur	43.488629446	313	3.4064904249
chambr	43.4768327936	1632	2.07030417882
mar	43.408800636	3862	1.69657921856
jeu-vidéo	43.3571624622	197	3.99442672034
paysan	43.3551430981	562	2.80499053384
championnat	43.3473212713	310	3.40982585671
épous	43.2274054783	1025	2.33939707798
fermi	43.1529264288	432	3.04264394762
principaut	43.1335609371	353	3.25201920792
per	43.1141158142	1457	2.12270685171
fiscalité-propr	43.1132248929	84	5.41750728931
scénario	43.0597477046	320	3.35741053084
action	43.0173240314	2175	1.91836007545
étudi	43.0141456483	1597	2.07034057363
constitu	42.9501132923	4015	1.67601168257
allemand	42.8769659855	1661	2.04635052084
redev	42.8587144684	429	3.03558404224
développ	42.8266456833	3799	1.6928819123
jeu	42.8163725581	1388	2.14204702981
international	42.6845162686	2142	1.91819275543
canadien	42.4775228666	633	2.66831031443
guerri	42.4391133571	198	3.9238314593
version	42.3489207424	1019	2.31595428434
caiss	42.2609571259	580	2.73243488822
parent	42.1175000588	910	2.38383977569
min	42.0874575058	1023	2.30529473112
autopartag	42.0791931906	86	5.26584175391
activ	42.0726752188	3129	1.74966878542
remport	41.7599772778	772	2.48777613943
total	41.7256570918	2989	1.76060135317
décembr	41.6357371031	3204	1.73318874232
cafard	41.5129018917	57	6.04289441111
conféder	41.4282532044	377	3.09497189301
bien-immobili	41.344119337	229	3.65773601533
hectar	41.2567670499	603	2.65930895679
métro	41.2314285466	292	3.35898440476
cris	41.1890826026	1340	2.11790054855
prêteur	41.1641343061	259	3.49480639644
romain	41.1596218269	787	2.45254819558
collect	41.1191234768	2628	1.79906786858
disposit	41.1165843397	1932	1.93090869165
peintr	41.042203383	532	2.75500264416
district	40.9688851012	692	2.54015055852
novembr	40.9612438276	2844	1.76534977255
aim	40.9217621537	446	2.90701827587
part	40.9190332009	10790	1.3934292125
ouvr	40.900255264	2571	1.80352019377
lou	40.8948914575	812	2.42116163788
chef	40.8134740911	1842	1.94616631924
extern	40.7863453385	3593	1.67841937109
civil	40.7305789576	1282	2.12990556235
baill	40.7164719454	197	3.81158819898
lot	40.6460112958	535	2.73326414505
normand	40.6336603838	234	3.58515692485
fief	40.6285653507	384	3.0362044834
sort	40.479794668	3129	1.72126801977
stad	40.4398290112	508	2.76863661191
publiés-par	40.4385148728	263	3.43278147224
déclar	40.3844762601	2193	1.85858979854
vitess	40.3357488394	447	2.87761245168
mariag	40.290102242	872	2.35183537752
culturelle-d	40.2498887522	66	5.58771038076
abrit	40.2096572667	847	2.36859554317
fonction	40.1419467397	2728	1.76571922993
sieg	40.1279440406	1900	1.9160651096
sœur	40.0951429971	665	2.53698512572
spectacl	39.9978506497	576	2.64508593597
colloc	39.9797553574	66	5.5567701327
charg	39.9592383536	3369	1.68628718196
augment	39.8825237253	2286	1.83060218954
forêt	39.8762075552	781	2.41250256836
comed	39.8528412068	362	3.05520066046
politique-monétair	39.8275831526	160	4.03367396814
portefeuill	39.7825860971	249	3.45679147262
local	39.6643014111	2652	1.76730159405
juillet	39.626578952	2967	1.72497113877
milliards-d	39.6070450224	362	3.0424995292
copropriétair	39.5461513896	208	3.66102204505
mai	39.4383334364	2937	1.72518008787
trolleybus	39.4361615887	84	5.03923952246
pancher	39.380873775	44	6.33424535986
jurid	39.3733239686	1130	2.16250981779
oblig	39.3600534789	1809	1.92065985554
mondial	39.3599457011	2046	1.86611213649
contribu	39.272731104	1785	1.92471921919
fiduciair	39.2152632043	109	4.56912350144
agricultur	39.1647545815	738	2.42642705358
européen	39.1308018883	1793	1.91933363126
membr	39.0984905531	2666	1.75437140286
mond	39.0096522819	2647	1.75533622849
bataill	39.0048306549	830	2.3408491066
terrain	38.8684402886	1511	1.99397368773
succes	38.8329137474	1149	2.13713127631
écrivain	38.8171679159	656	2.49790242096
templ	38.7785618637	511	2.69099182317
budget	38.7646189331	1008	2.21091743981
frer	38.7510690872	1269	2.08036652662
œuvr	38.7309896398	2711	1.74108454723
grand	38.6944570706	6814	1.46790349439
lem	38.6246222699	45	6.18269836118
hameau	38.4015383652	354	3.00175081204
pavillon	38.3759868459	428	2.82438077214
reg	38.3471196631	1037	2.18121341056
recens	38.2984272122	886	2.27488476482
bien	38.2875042822	1472	1.99186264324
maîtr	38.2698389984	969	2.2189347939
commercial	38.1940180289	1640	1.93786603833
privileg	38.0746134992	556	2.59316503427
livr	38.0172198306	2344	1.78193394663
températur	38.0129316596	418	2.82798167961
cod	37.9670693062	1023	2.17736215807
numérotag	37.9089648621	43	6.18255609859
lieux-patrimonial	37.8990406172	104	4.52370865949
marché-immobili	37.8154093567	190	3.65585295334
gar	37.8051580259	1068	2.14769261773
conseil	37.7945935366	2246	1.79401373033
appliqu	37.7371343418	2032	1.83320624561
regn	37.6771333027	757	2.35513533827
israélien	37.598256046	158	3.88029043099
rout	37.5672037073	1213	2.07095434344
lotus	37.3973899829	80	4.91395122282
abon	37.33991924	204	3.5354461977
avril	37.2884738281	2719	1.712418511
éject	37.2608791726	69	5.16348062832
agenc	37.2580919151	925	2.21416522612
présidentiel	37.2464753912	511	2.62406736524
antichambr	37.2234059746	126	4.16854077778
comiqu	37.2233018101	175	3.71769705012
soldat	37.1859579147	659	2.43165301073
cité-jardin	37.0969649645	45	5.97642574395
allocin	37.0697953965	128	4.13249981146
logiciel	37.0455578236	322	3.02140815815
bourg	37.0234604558	360	2.91412561866
paroissial	36.9262619448	244	3.30220235676
actric	36.9198485682	325	3.00553371864
card	36.8281663436	1218	2.04772950628
représent	36.7916194711	4262	1.56206892237
atoll	36.7867357247	61	5.33715223156
aéroport	36.7792179943	537	2.56524994829
rembours	36.7423275194	455	2.69533513956
agent	36.6059350654	1003	2.14621033943
élir	36.545828275	1301	2.00634829859
emprunt	36.5273024798	1078	2.10376256896
drapeau	36.513573437	362	2.8826492502
court-métrag	36.4789299623	182	3.61434625437
agglomer	36.4779078174	728	2.33736262562
compresseur	36.4199645795	115	4.23326942265
centr	36.3895439055	2552	1.71747857251
protect	36.2867082908	1419	1.95719515281
janvi	36.1416897336	2962	1.66172509626
niveau	36.1019606639	2233	1.76061292847
label	36.0847022662	322	2.96885817499
organis	36.072344424	3184	1.63713834744
class	36.0551874956	2063	1.79007877817
plan	36.0510730787	2449	1.72549751367
voix	36.0135367464	817	2.24753334578
tourism	35.9339036597	584	2.46773366563
victoir	35.9165031402	823	2.23969603591
féodal	35.880306596	349	2.8829663221
orner	35.8280447221	397	2.7663854782
publi	35.8230447891	1973	1.80255494888
compt	35.8084246645	4654	1.52358657226
usufruit	35.7641324227	193	3.49280489421
culturel	35.7562878026	1161	2.04157675846
vall	35.7476779331	578	2.46751172604
sudist	35.7471206814	53	5.47581866258
époqu	35.6864054466	2666	1.6884891028
cathédral	35.6792319765	340	2.8961981807
combust	35.6046539498	110	4.22573305915
souverain	35.5921838636	640	2.38999130373
blanc	35.5719925497	1007	2.11160879447
indic	35.5243639305	541	2.50627811442
troup	35.4978103053	806	2.23786900606
trait	35.4887819659	2496	1.70745986409
juif	35.4698828692	522	2.53046356678
espec	35.4573117019	739	2.29034674749
bois	35.3843392713	1175	2.02464301035
déviat	35.3734547636	126	4.01048174174
ruisseau	35.3610316954	249	3.18306953686
commiss	35.3115306432	1226	2.00128682342
bilan	35.3032887719	478	2.59013776641
salair	35.2895418098	624	2.39535836064
associ	35.2747025269	2793	1.66497975835
établ	35.2113259684	3442	1.59827572242
air	35.1964739366	1009	2.098782429
plac	35.1614708582	5608	1.46851163462
référent	35.0860255575	4313	1.53283080373
banque-central	35.0577087265	150	3.75114421427
syndicat	35.0449665714	571	2.44721489875
bar	34.9936321456	211	3.33789538433
chinois	34.9462621603	494	2.54895412441
fenêtr	34.9415121021	459	2.60522488454
coll	34.8983184126	835	2.19595174456
secteur	34.8389388552	1273	1.969668471
état-d	34.8040356006	104	4.23478022866
cotis	34.7807755222	322	2.89754534559
dynast	34.743419897	421	2.66465177151
sorci	34.7317586133	186	3.46330615344
actif	34.7211525202	1193	1.99789102244
cloch	34.6833753717	291	2.98681269797
immobilis	34.6613171205	226	3.24113884667
régional	34.6535286079	1196	1.9947098675
bibliothequ	34.5454752661	735	2.26046762846
restaur	34.5406063157	1404	1.91588851777
achat	34.4892245497	840	2.17844383687
navir	34.4238169898	449	2.59844629884
vivr	34.4220696044	1789	1.80950255332
décret	34.4182012027	1057	2.05009705292
vin	34.3776308129	482	2.5420843119
rapport	34.2790482757	3089	1.61462991304
naîtr	34.2275048969	2066	1.74945123073
del	34.2069843809	1020	2.06215421306
lieu	34.2040936327	4505	1.50828435555
japon	34.19020956	591	2.38826798227
transact	34.145978522	563	2.41978754832
méridien	34.0875640871	72	4.73645059384
judiciair	34.0577995786	797	2.19415469164
picaresqu	34.0463674375	39	5.84004820803
baiss	34.0351096677	905	2.12100198017
exécu	34.0342812307	643	2.32600461314
procédur	34.0044221798	846	2.15779112696
révolt	33.9714051319	440	2.5930161965
arme	33.958463027	747	2.22919618255
révolu	33.9423716739	1041	2.04338338468
peintur	33.9196029305	531	2.45127853248
mandat	33.8463129236	928	2.10107583932
communal	33.8278874904	464	2.54578164419
calcul	33.7988735163	758	2.21465382903
servitud	33.7943738248	239	3.12737096541
téléspect	33.7825566464	101	4.18156382112
parcel	33.7315033018	326	2.82922631942
rivi	33.7142272731	651	2.30557521895
football	33.6977101556	453	2.55791834311
convent	33.687194167	897	2.11438901496
compétent	33.668341155	921	2.0993714206
syndic	33.6508388643	180	3.42363801621
public	33.6495336793	2598	1.65754823116
empir	33.6346036484	548	2.41707104213
vendr	33.6180377141	1426	1.88456467447
altitud	33.59829779	418	2.61527317066
petit-am	33.5967643494	71	4.7051187226
cit	33.5791328443	1605	1.83329379433
galer	33.5018851023	609	2.34043333769
vidéo	33.4219764301	423	2.59751817998
avion	33.4049060847	534	2.42528595723
conseil-communautair	33.361151849	62	4.90344177786
limitroph	33.3585502739	281	2.94312141932
pest	33.356628217	211	3.22819752594
affair	33.3391319996	2129	1.71917927996
édifice-f	33.3344203733	56	5.07507622579
mour	33.3073354566	1176	1.96401802016
heur	33.2982370363	1675	1.80902213899
text	33.1705702195	1362	1.89283365956
scénar	33.1479414219	165	3.48713416624
disqu	33.134008563	274	2.95353352443
monsieur	33.1269236191	411	2.60568240067
rein	33.0949497602	524	2.42513349756
exempl	33.0779383731	2581	1.64848064705
nucléair	33.0616806085	353	2.72517317608
tribunal	33.0610036768	774	2.17595843733
accueil	33.0589919357	1505	1.8469284953
plateform	33.0549426987	280	2.92868892422
échang	33.0537130109	1284	1.91601526107
domain	33.050946839	2132	1.71245847813
puissanc	33.0172255188	714	2.22188644149
programm	33.005561097	1415	1.87176426962
législ	32.9996928578	1028	2.02067388545
cinématograph	32.8724681962	301	2.85243669985
accus	32.835484757	744	2.19083331122
